Sample_ID,Region,Mg,Al,Si,P,S,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Rb,Sr,Y,Zr,Nb,Mo,Ag,Cd,Sn,Sb,Ba,La,Ce,Pr,Nd,W,Hg,Pb,Bi,Th,U
538,Baltic,5560,0,351,11274,14157,22365,750,62,0,0,102,61,3,0,6,19,0,0,2,3,0,0,0,2,0,0,0,0,23,0,0,0,0,0,0,0,0,30,7
538,Baltic,0,0,331,10709,13591,22104,731,78,0,0,93,58,0,0,5,18,0,0,1,4,0,0,0,1,0,0,0,0,35,0,0,0,0,0,0,0,0,33,7
538,Baltic,0,759,342,10719,13694,22121,747,75,0,0,87,57,0,0,5,18,0,0,2,4,0,0,0,1,0,0,0,0,29,0,0,0,0,0,0,0,0,32,7
538,Baltic,4370,0,377,10769,13665,22144,733,79,0,0,91,62,3,0,6,18,0,0,2,3,0,0,0,3,0,0,0,0,29,0,0,66,0,0,0,0,0,32,7
540,Baltic,4206,641,339,10009,14381,21733,558,84,0,0,86,36,0,0,4,17,0,0,2,3,0,0,0,3,0,0,0,0,24,35,0,0,0,0,0,0,0,32,6
540,Baltic,4005,0,374,9961,14415,21707,554,79,0,0,90,39,4,0,3,16,0,0,2,3,0,0,0,2,0,0,0,0,22,0,0,0,0,0,0,0,0,33,6
540,Baltic,4622,657,331,9962,14422,21760,568,79,0,0,90,39,0,0,4,17,0,0,1,3,0,0,0,2,0,0,0,0,40,33,0,0,0,0,0,0,0,31,7
541,Baltic,3943,528,254,9939,13188,20916,672,92,0,0,87,47,0,0,8,18,0,0,2,3,0,0,0,3,0,0,0,0,24,0,0,0,0,0,0,0,0,32,6
541,Baltic,3461,0,357,10039,13285,20967,637,65,0,0,88,48,0,0,9,19,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7
541,Baltic,3624,0,379,10027,13354,20935,639,86,0,0,87,48,4,0,8,18,0,0,2,4,0,0,0,2,0,0,0,0,31,0,0,0,0,0,0,0,0,34,7
541,Baltic,5020,553,376,9764,13347,21347,656,83,0,0,75,44,0,0,9,19,0,0,2,3,0,0,0,2,0,0,0,0,22,32,0,0,0,0,0,0,0,31,6
541,Baltic,2796,0,348,9790,13363,21351,661,76,0,0,83,47,4,0,9,19,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6
541,Baltic,2899,0,290,9854,13254,21325,645,99,0,0,87,45,0,0,9,18,0,0,2,3,0,0,0,2,0,0,0,0,22,0,0,0,0,0,0,0,0,31,6
542,Baltic,4956,0,299,10979,13337,23562,462,96,0,0,86,43,4,0,5,17,0,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,100,0,0,0,0,36,7
542,Baltic,5435,0,368,10992,13312,23516,476,91,0,0,86,42,3,0,5,16,0,0,2,3,0,0,0,3,0,0,0,0,26,0,0,0,0,0,0,0,0,35,6
542,Baltic,4387,0,354,11003,13324,23563,482,91,0,0,90,44,4,0,5,17,0,0,2,4,0,0,0,4,0,0,0,0,31,0,0,0,0,0,0,0,0,36,6
543,Baltic,4675,0,444,10619,15353,16934,1700,931,0,0,125,80,0,0,14,59,0,0,1,5,0,0,0,0,0,0,0,0,21,0,0,0,85,0,0,0,0,36,10
543,Baltic,3680,569,513,10681,15146,16993,1728,925,0,0,127,73,0,0,15,59,0,0,1,4,0,0,0,2,0,0,0,0,19,0,0,0,0,0,0,0,0,37,10
543,Baltic,3718,513,472,10727,15127,17035,1729,928,0,0,131,73,0,0,14,59,0,0,1,4,0,0,0,2,0,0,0,0,23,0,45,70,78,0,0,0,0,36,11
544,Baltic,2647,676,458,8891,15852,16740,1255,92,0,0,103,109,0,0,7,21,0,0,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8
544,Baltic,3931,567,534,8859,15961,16757,1251,101,0,0,105,108,0,0,7,21,0,0,1,4,0,0,0,2,0,0,0,0,25,45,0,71,97,0,0,0,0,35,7
544,Baltic,0,574,393,8889,15937,16775,1240,97,0,0,105,112,0,0,7,21,0,0,1,4,0,0,0,3,0,0,0,0,28,42,0,0,0,0,0,0,0,33,7
545,Baltic,3417,0,310,11701,13857,21590,2310,79,0,0,91,137,0,0,8,22,0,0,2,4,0,0,0,2,0,0,0,0,25,36,0,0,0,0,0,0,0,32,6
545,Baltic,3335,0,287,11704,13818,21509,2320,81,0,0,88,139,0,0,7,20,0,0,1,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6
545,Baltic,3516,0,392,11685,13859,21545,2284,87,0,0,92,135,0,0,6,21,0,0,2,4,0,0,0,2,0,0,0,0,24,34,0,0,0,0,0,0,0,31,6
548,Baltic,2811,0,401,10911,14670,21891,778,107,0,0,89,43,0,0,6,18,0,0,2,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7
548,Baltic,2988,664,368,10942,14639,21872,774,102,0,0,90,39,0,0,4,18,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7
548,Baltic,2596,0,307,10861,14662,21954,763,82,0,0,96,41,0,0,5,17,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,94,0,0,0,0,33,7
550,Baltic,2997,0,290,11383,14715,21180,1538,96,0,0,88,45,3,0,4,17,0,0,1,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6
550,Baltic,3795,0,341,11346,14844,21134,1554,107,0,0,92,43,4,0,5,18,0,0,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7
550,Baltic,0,0,318,11397,14803,21124,1511,87,0,0,89,42,0,0,5,18,0,0,2,4,0,0,0,3,0,0,0,0,24,0,0,0,0,0,0,0,0,33,6
551,Baltic,4128,0,415,10584,13849,22430,425,91,0,0,83,40,4,0,5,18,0,0,2,3,0,0,0,2,0,0,0,0,27,0,0,0,0,0,0,0,0,34,7
551,Baltic,3740,744,389,10569,13776,22413,420,100,0,0,86,40,4,0,4,18,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7
551,Baltic,5738,0,295,10576,13835,22414,438,90,0,0,82,37,3,0,4,17,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,101,0,0,0,0,34,7
552,Baltic,6248,558,297,10138,13730,19871,771,108,0,0,96,36,4,0,6,16,0,0,1,3,0,0,0,1,0,0,0,0,23,0,0,0,0,0,0,0,0,34,7
552,Baltic,4122,0,369,10163,13661,19760,764,97,0,0,92,30,0,0,5,16,0,0,2,3,0,0,0,2,0,0,0,0,22,0,0,0,0,0,0,0,0,34,6
552,Baltic,2860,0,396,10136,13755,19860,800,90,0,0,94,31,0,0,6,16,0,0,2,4,0,0,0,2,0,0,0,0,22,0,0,0,0,0,0,0,0,35,6
553,Baltic,3833,0,296,10334,15784,23508,568,91,0,0,78,35,0,0,6,18,0,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6
553,Baltic,3305,0,359,10328,15809,23532,561,99,0,0,79,34,3,0,6,17,1,0,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6
553,Baltic,0,748,403,10342,15808,23548,571,76,0,0,71,40,3,0,5,17,1,0,2,4,0,0,0,3,0,0,0,0,46,33,69,0,0,0,0,0,0,33,6
554,Baltic,3591,557,381,10811,13561,23724,482,69,0,0,75,51,0,0,6,18,0,0,2,3,0,0,0,3,0,0,0,0,37,36,0,0,0,0,0,0,0,32,7
554,Baltic,3819,608,304,10849,13637,23756,487,92,0,0,78,56,3,0,6,18,0,0,2,4,0,0,0,3,0,0,0,0,0,0,0,81,0,0,0,0,0,31,7
554,Baltic,4068,569,320,10727,13589,23682,481,89,0,0,75,55,4,0,6,18,0,0,2,3,0,0,0,3,0,0,0,0,32,35,0,0,116,0,0,0,0,31,6
555,Baltic,3298,0,444,10295,13212,21188,588,90,0,0,94,75,0,0,7,20,0,0,1,4,0,0,0,4,0,0,0,0,25,0,0,0,104,0,0,0,0,40,8
555,Baltic,3233,0,389,10346,13272,21302,605,101,0,0,97,79,0,0,5,20,0,0,1,3,0,0,0,4,0,0,0,0,24,33,0,71,116,0,0,0,0,41,8
555,Baltic,0,0,344,10284,13285,21335,619,93,0,0,96,79,0,0,5,20,0,0,1,3,0,0,0,4,0,0,0,0,28,34,0,0,0,0,0,0,0,40,8
555,Baltic,0,0,467,10154,12950,21150,833,95,0,0,92,81,0,0,5,20,0,0,2,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,41,7
555,Baltic,3143,0,561,10243,13027,21153,823,88,0,0,92,83,0,0,5,20,0,0,2,4,0,0,0,4,0,0,0,0,0,35,0,0,0,0,0,0,0,40,7
555,Baltic,4165,0,397,10257,13073,21183,835,99,0,0,97,83,3,0,5,19,0,0,2,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8
559,Baltic,4151,0,400,10561,14795,23758,345,102,0,0,81,34,0,0,6,17,0,0,2,4,0,0,0,2,0,0,0,0,23,0,0,0,133,0,0,0,0,35,6
559,Baltic,3019,0,309,10548,14761,23814,323,105,0,0,83,36,0,0,6,17,0,0,1,4,0,0,0,2,0,0,0,0,23,0,0,0,0,0,0,0,0,34,7
559,Baltic,2878,0,353,10605,14811,23815,353,84,0,0,84,37,0,0,5,17,0,0,2,3,0,0,0,2,0,0,0,0,22,0,0,0,0,0,0,0,0,34,6
559,Baltic,2698,0,305,10252,14251,23897,331,90,0,0,73,33,4,0,6,17,0,0,2,3,0,0,0,3,0,0,0,0,22,0,0,0,0,0,0,0,0,32,6
559,Baltic,2589,0,379,10241,14254,23858,318,82,0,0,76,36,0,0,5,17,0,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6
559,Baltic,3446,0,416,10214,14307,23886,330,90,0,0,77,35,3,0,5,18,0,0,2,3,0,0,0,3,0,0,0,0,25,0,0,0,0,0,0,0,0,33,5
560,Baltic,3061,0,464,9804,13059,18214,818,129,0,0,100,52,0,0,14,17,0,0,1,4,0,0,0,0,0,0,0,0,40,31,0,0,0,0,0,0,0,34,8
560,Baltic,4461,0,399,9729,12914,18202,802,81,0,0,103,57,0,0,15,17,0,0,1,3,0,0,0,2,0,0,0,0,38,0,0,0,0,0,0,0,0,35,7
560,Baltic,4311,0,425,9769,12838,18153,804,96,0,0,107,53,0,0,15,17,0,0,2,3,0,0,0,2,0,0,0,0,23,0,0,0,0,0,0,0,0,34,7
561,Baltic,3600,523,346,11225,13056,21820,1236,66,0,0,98,132,0,0,4,16,0,0,2,4,0,0,0,4,0,0,0,0,30,0,0,0,0,0,0,0,0,32,6
561,Baltic,4695,0,388,11242,13004,21851,1255,89,0,0,98,128,0,0,5,16,0,0,2,4,0,0,0,2,0,0,0,0,25,0,0,0,0,0,0,0,0,34,6
561,Baltic,2800,491,347,11263,12908,21760,1231,86,0,0,96,129,0,0,6,17,0,0,2,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7
563,Baltic,0,747,458,9354,12488,15665,1256,1354,0,0,118,53,4,0,9,35,0,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10
563,Baltic,3623,499,466,9354,12897,15656,1231,1373,0,0,120,54,3,0,9,35,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,9
563,Baltic,3385,582,514,9298,12758,15635,1263,1372,0,0,127,50,3,0,10,35,0,0,1,4,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,36,11
565,Baltic,3731,508,339,10977,14892,22566,975,83,0,0,95,49,0,0,6,17,0,0,2,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7
565,Baltic,0,491,379,11010,14782,22510,957,77,0,0,94,46,3,0,6,18,0,0,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7
565,Baltic,4381,0,322,10997,14843,22575,984,124,0,0,93,49,3,0,5,18,0,0,1,3,0,0,0,4,0,0,0,0,0,0,0,73,98,0,0,0,0,35,7
569,Iceland,4672,503,227,9500,19486,21434,760,99,0,0,41,43,0,0,3,24,0,0,2,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6
569,Iceland,5062,0,260,9525,19530,21386,773,78,0,0,41,38,4,0,4,23,0,0,2,4,0,0,0,3,0,0,0,0,24,38,0,75,101,0,0,0,0,29,6
569,Iceland,4744,0,207,9522,19452,21346,747,94,0,0,42,42,0,0,4,22,0,0,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5
570,Iceland,7046,1107,466,9747,14505,14813,1243,345,0,0,135,49,0,0,5,21,0,0,1,4,0,0,0,0,0,0,0,0,21,0,0,75,0,0,0,0,0,39,11
570,Iceland,4668,1030,525,9830,14456,14866,1260,304,0,0,133,53,0,0,4,22,0,0,1,4,0,0,0,2,0,0,0,0,21,0,51,0,83,0,0,0,0,40,11
570,Iceland,4220,692,510,9906,14421,14790,1267,315,0,0,127,50,0,0,6,22,0,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10
572,Iceland,3012,0,188,10968,15595,26364,329,69,0,0,50,30,4,0,17,46,0,0,2,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5
572,Iceland,3029,0,156,10965,15577,26278,350,93,0,0,56,26,3,0,16,44,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6
572,Iceland,0,0,208,10911,15536,26305,329,94,0,0,53,25,3,0,17,44,0,0,2,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,32,6
573,Iceland,2877,0,205,9247,17604,23010,843,81,0,0,57,37,0,0,5,28,1,0,2,4,0,0,0,2,0,0,0,0,32,42,46,0,0,0,0,0,0,31,5
573,Iceland,0,0,214,9320,17629,23051,836,60,0,0,58,35,4,0,7,29,0,0,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6
573,Iceland,0,549,254,9279,17496,23081,844,81,0,0,62,37,3,0,5,29,1,0,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6
573,Iceland,0,0,233,9501,17911,23950,812,67,0,0,50,31,3,0,5,23,0,0,2,4,0,0,0,2,0,0,0,0,26,0,0,0,0,0,0,0,0,33,6
573,Iceland,2658,0,228,9522,17806,23922,831,92,0,0,54,33,4,0,7,24,0,0,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32,7
573,Iceland,0,0,216,9524,17855,23971,821,0,0,0,49,31,0,0,6,24,0,0,2,4,0,0,0,2,0,0,0,0,23,0,0,0,0,0,0,0,0,33,6
594,Iceland,5243,699,415,10289,15748,18726,1126,118,0,0,118,84,0,0,9,39,0,0,1,4,0,0,0,2,0,0,0,0,23,38,47,69,0,0,0,1,0,40,10
594,Iceland,0,749,436,10249,15819,18702,1114,129,0,0,120,87,0,0,9,37,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,41,10
594,Iceland,0,887,359,10293,15918,18710,1073,112,0,0,119,86,0,0,8,37,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,39,10
595,Iceland,5241,680,178,10796,18641,25172,476,74,0,0,42,39,3,0,4,31,1,0,4,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5
595,Iceland,5044,656,230,10796,18622,25083,467,101,0,0,43,36,0,0,5,31,0,0,4,5,0,0,0,2,0,0,0,0,23,0,0,73,0,0,0,0,0,27,6
595,Iceland,3600,0,237,10827,18647,25123,471,79,0,0,42,37,3,0,5,31,1,0,4,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5
595,Iceland,5150,639,344,10436,18150,24646,480,76,0,0,43,37,0,0,4,33,1,0,4,5,0,0,0,2,0,0,0,0,23,0,0,78,97,0,0,0,0,28,5
595,Iceland,4835,759,263,10562,18205,24690,480,78,0,0,45,39,0,0,5,32,1,0,4,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5
595,Iceland,4596,0,318,10538,18199,24648,488,77,0,0,45,36,0,0,5,32,1,0,4,5,0,0,0,2,0,0,0,0,26,0,0,0,0,0,0,0,0,30,5
596,Iceland,3990,880,230,8905,16808,20029,491,78,0,0,69,47,0,0,5,32,0,0,2,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,31,7
596,Iceland,5378,776,201,8849,16698,19990,499,81,0,0,71,43,3,0,5,32,0,0,2,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,32,7
596,Iceland,5139,830,195,8954,16786,20018,501,100,0,0,68,44,4,0,6,32,0,0,2,5,0,0,0,3,0,0,0,0,0,0,0,0,152,0,0,0,0,32,6
603,Iceland,3415,0,432,10190,16829,18223,988,302,0,0,128,63,0,0,6,23,1,0,1,3,0,0,0,2,0,0,0,0,26,0,0,0,0,0,0,0,0,42,10
603,Iceland,0,0,479,10159,16786,18087,987,354,0,0,123,67,0,0,5,21,0,0,1,4,0,0,0,2,0,0,0,0,18,0,0,0,0,0,0,0,0,41,10
603,Iceland,3575,0,458,10189,16845,18072,985,335,0,0,121,73,0,0,5,22,0,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40,11
605,Iceland,0,0,254,10008,16486,24818,325,85,0,0,60,32,0,0,4,22,1,0,2,3,0,0,0,2,0,0,0,0,30,0,0,101,115,0,0,0,0,36,6
605,Iceland,3399,0,243,10086,16505,24834,314,94,0,0,55,36,3,0,6,23,0,0,2,3,0,0,0,3,0,0,0,0,30,0,0,0,0,0,0,0,0,35,6
605,Iceland,4154,0,204,10014,16533,24892,304,81,0,0,62,33,0,0,5,22,0,0,2,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6
608,Iceland,8832,1052,435,8900,18121,19125,669,95,0,0,57,38,4,0,3,24,4,0,4,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6
608,Iceland,7991,1327,271,8944,18167,19136,654,83,0,0,61,39,4,0,3,23,4,0,3,6,0,0,0,3,0,0,0,9,0,0,0,86,0,0,0,0,0,31,6
608,Iceland,8585,1068,362,8891,18261,19202,619,81,0,0,62,37,0,0,2,23,4,0,3,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6
611,Iceland,7118,1358,523,7504,14295,15048,822,998,0,0,97,50,5,0,5,34,0,0,1,4,0,0,0,2,0,0,0,0,0,0,0,65,88,0,0,0,0,37,10
611,Iceland,6560,957,547,7448,14314,15041,810,980,0,0,100,55,0,0,6,33,0,0,1,4,0,0,0,3,0,0,0,0,18,28,42,0,0,0,0,0,0,38,10
611,Iceland,6430,823,511,7541,14347,15080,812,959,0,0,94,52,0,0,4,33,0,0,1,4,0,0,0,2,0,0,0,0,28,0,0,0,0,0,0,0,0,37,10
619,Iceland,3586,0,224,10361,18115,24499,227,96,0,0,42,32,3,0,3,28,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5
619,Iceland,4335,704,192,10424,18141,24470,226,76,0,0,36,36,3,0,4,29,0,0,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5
619,Iceland,4425,765,202,10348,18141,24518,242,87,0,0,39,34,5,0,2,27,0,0,3,3,0,0,0,3,0,0,0,0,23,41,0,0,0,0,0,0,0,31,6
619,Iceland,4748,0,170,9897,17227,23607,237,74,0,0,45,31,3,0,3,28,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6
619,Iceland,4882,647,260,9895,17097,23499,223,116,0,0,40,28,0,0,3,29,0,0,2,3,0,0,0,3,0,0,0,0,0,0,45,0,0,0,0,0,0,33,5
619,Iceland,4335,0,0,9927,17205,23614,225,82,0,0,40,32,3,0,3,28,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6
634,Iceland,4263,505,351,10269,13407,20381,234,76,0,0,54,31,4,0,2,27,0,0,3,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6
634,Iceland,3973,480,211,10263,13500,20418,191,64,0,0,52,33,4,0,2,28,1,0,3,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5
634,Iceland,4535,0,217,10292,13363,20312,212,101,0,0,53,31,3,0,2,27,1,0,3,5,0,0,0,3,0,0,0,0,0,0,43,0,0,0,0,0,0,29,6
648,Iceland,3748,0,156,10563,17701,25870,352,96,0,0,37,30,3,0,3,18,2,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6
648,Iceland,3524,0,216,10530,17695,25779,346,94,0,0,38,28,0,0,2,19,2,0,2,3,0,0,0,3,0,0,0,0,0,0,0,80,0,0,0,0,0,32,5
648,Iceland,0,0,191,10479,17716,25901,379,79,0,0,37,27,0,0,4,20,2,0,2,4,0,0,0,3,0,0,0,0,0,36,0,0,0,0,0,0,0,33,5
648,Iceland,3697,0,247,10670,18000,26220,342,76,0,0,44,26,4,0,2,19,2,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6
648,Iceland,3298,0,271,10752,18045,26262,322,77,0,0,40,30,3,0,3,20,2,0,3,3,0,0,0,3,0,0,0,0,31,0,0,0,0,0,0,0,0,30,5
648,Iceland,4576,0,156,10768,18001,26268,374,68,0,0,36,25,3,0,0,19,2,0,3,4,0,0,0,3,0,0,0,0,24,0,0,0,0,0,0,0,0,31,5
651,Iceland,4659,0,228,11134,15527,25201,232,94,0,0,57,41,0,0,4,17,0,0,2,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6
651,Iceland,5631,0,211,11166,15518,25203,252,82,0,0,58,40,0,0,2,16,0,0,2,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7
651,Iceland,3995,0,366,11122,15454,25141,229,99,0,0,63,43,3,0,3,19,0,0,2,4,0,0,0,2,0,0,0,0,31,0,0,0,0,0,0,0,0,33,6
655,Iceland,3701,0,181,10345,16927,24558,349,95,0,0,50,32,3,0,6,20,0,0,2,3,0,0,0,2,0,0,0,0,0,44,0,0,0,0,0,0,0,33,6
655,Iceland,4220,0,256,10431,16937,24508,349,78,0,0,52,29,3,0,7,20,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,103,0,0,0,0,0,31,6
655,Iceland,4093,0,175,10415,16921,24511,348,90,0,0,49,30,0,0,6,20,0,0,2,3,0,0,0,3,0,0,0,0,32,0,0,0,110,0,0,0,0,33,6
668,Iceland,0,538,410,9032,16308,16528,1190,136,0,0,120,97,0,0,7,22,0,0,1,4,0,0,0,2,0,0,0,0,0,0,0,68,108,0,0,0,0,39,10
668,Iceland,0,0,421,9028,16352,16452,1185,154,0,0,124,99,0,0,7,22,0,0,1,3,0,0,0,2,0,0,0,0,22,0,0,0,0,0,0,0,0,40,11
668,Iceland,4136,0,515,9064,16481,16580,1155,145,0,0,127,99,0,0,7,21,0,0,1,4,0,0,0,2,0,0,0,0,20,0,39,0,0,0,0,0,0,40,11
669,Iceland,3035,0,310,9940,17864,24843,301,85,0,0,41,31,3,0,0,22,7,0,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6
669,Iceland,2830,0,342,10044,17968,24864,299,101,0,0,41,31,0,0,0,23,8,0,3,4,0,0,0,2,0,0,0,0,0,36,0,0,0,0,0,0,0,32,6
669,Iceland,0,0,341,9999,17810,24807,287,70,0,0,36,32,4,0,2,22,8,0,3,4,0,0,0,1,0,0,0,0,26,0,0,75,102,0,0,0,0,33,5
669,Iceland,0,0,243,9833,17802,24714,307,68,0,0,32,26,4,0,0,23,9,0,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5
669,Iceland,0,0,250,9922,17832,24724,291,71,0,0,32,27,0,0,3,22,9,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4
669,Iceland,0,0,234,9932,17916,24870,281,67,0,0,32,31,4,0,2,23,9,0,3,4,0,0,0,2,0,0,0,0,0,35,0,0,0,0,0,0,0,28,5
670,Iceland,4406,0,285,9589,16220,21941,331,102,0,0,39,25,0,0,3,22,1,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4
670,Iceland,4315,0,191,9551,16255,21818,320,84,0,0,45,25,3,0,3,21,1,0,2,4,0,0,0,3,0,0,0,0,0,0,0,67,0,0,0,0,0,29,5
670,Iceland,3146,0,188,9633,16268,21904,365,84,0,0,50,23,0,0,2,21,1,0,2,4,0,0,0,3,0,0,0,0,22,0,0,0,0,0,0,0,0,31,6
674,Celtic,3548,629,260,10251,21123,23141,1977,101,0,0,62,76,0,0,4,31,6,0,3,8,0,0,0,2,0,0,0,0,19,30,0,0,0,0,0,0,0,38,9
674,Celtic,5350,0,354,10268,21244,23200,1978,67,0,0,61,81,0,0,7,31,6,0,3,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,36,9
674,Celtic,4102,0,335,10165,21186,23164,2007,84,0,0,61,77,0,0,4,32,6,0,3,8,0,0,0,2,0,0,0,0,21,27,0,0,0,0,0,0,0,39,10
